customer_id,first_name,last_name,email,status,signup_date,amount,updated_at,region,source_system
,,Guest,,BLOCKED,2024-06-01,-641.64,2024-08-01 00:00:00,EAST,ERP
C00232,Noah,Robinson,noah.robinson@retailgroup.net,ACTIVE,2021-03-24,1613.99,2021-04-03 00:00:00,SOUTH,WEB
C00233,Grace,Martin,grace.martin@retailgroup.net,INACTIVE,2024-05-26,1854.19,2024-08-18 00:00:00,EAST,ERP
C00234,Ethan,Robinson,,PENDING,2023-10-09,940.73,2026-06-18 00:00:00,WEST,WEB
C00235,Ava,Allen,ava.allen@company.com,ACTIVE,2024-10-11,1471.31,2025-01-26 00:00:00,EAST,CRM
C00236,Harper,Martin,harper.martin@delta.io,INACTIVE,2025-05-23,4057.75,2025-06-06 00:00:00,WEST,ERP
C00237,Lucas,Clark,lucas.clark@retailgroup.net,INACTIVE,2023-02-18,3226.3,2023-08-12 00:00:00,SOUTH,CRM
,,Guest,,BLOCKED,2022-02-20,-1456.44,2024-02-08 00:00:00,SOUTH,POS
C00239,James,Miller,james.miller@northwind.ai,NEW,2024-06-06,2047.86,2024-06-22 00:00:00,SOUTH,ERP
C00240,Mia,Anderson,mia.anderson@northwind.ai,INACTIVE,2022-10-05,2150.06,2023-01-31 00:00:00,EAST,WEB
C00241,Ella,Walker,ella.walker@delta.io,INACTIVE,2022-01-29,2515.53,2022-04-11 00:00:00,EAST,ERP
C00243,Sophia,Walker,invalid-email,PENDING,2022-04-29,2260.96,2025-09-15 00:00:00,WEST,WEB
C00243,Mia,Hall,mia.hall@delta.io,NEW,2024-03-20,1123.25,2024-06-30 00:00:00,EAST,ERP
C00244,Sophia,Jones,sophia.jones@delta.io,PENDING,2021-06-11,4006.96,2021-10-03 00:00:00,EAST,POS
,,Guest,,SUSPENDED,2022-04-07,404.29,2023-10-30 00:00:00,EAST,ERP
C00246,Priya,Robinson,priya.robinson@retailgroup.net,INACTIVE,2021-04-14,913.7,2021-09-25 00:00:00,SOUTH,CRM
C00247,Priya,White,,PENDING,2025-04-18,66.17,2021-07-20 00:00:00,SOUTH,POS
C00248,Jacob,Martin,jacob.martin@northwind.ai,PENDING,2025-03-29,2690.33,2025-06-20 00:00:00,EAST,CRM
C00249,Henry,Brown,henry.brown@retailgroup.net,ACTIVE,2025-02-21,883.19,2025-04-07 00:00:00,WEST,ERP
C00250,Mary,Allen,mary.allen@northwind.ai,PENDING,2022-01-17,3283.99,2022-01-27 00:00:00,NORTH,WEB
C00251,Benjamin,Robinson,benjamin.robinson@company.com,PENDING,2022-11-18,3890.92,2023-03-15 00:00:00,WEST,ERP
,,Guest,,UNKNOWN,2023-01-22,-1056.53,2021-09-23 00:00:00,SOUTH,POS
C00254,Jacob,Moore,invalid-email,INACTIVE,2020-02-27,2446.47,2023-09-16 00:00:00,SOUTH,ERP
C00254,Harper,Clark,harper.clark@northwind.ai,PENDING,2023-11-22,3452.6,2023-12-15 00:00:00,WEST,CRM
C00255,Olivia,Williams,olivia.williams@northwind.ai,ACTIVE,2022-05-24,1277.96,2022-07-30 00:00:00,WEST,ERP
C00256,Mason,Walker,mason.walker@delta.io,ACTIVE,2022-09-11,4001.43,2022-11-17 00:00:00,EAST,ERP
C00257,Mary,Rodriguez,mary.rodriguez@company.com,NEW,2021-11-24,1890.51,2022-05-19 00:00:00,EAST,CRM
C00258,Jacob,Taylor,jacob.taylor@delta.io,INACTIVE,2022-03-25,2535.18,2022-07-26 00:00:00,SOUTH,POS
,,Guest,,,2024-08-30,114.46,2026-01-13 00:00:00,SOUTH,ERP
C00260,Ella,Walker,,ACTIVE,2025-11-22,810.51,2024-03-01 00:00:00,NORTH,CRM
C00261,Leo,Garcia,leo.garcia@retailgroup.net,INACTIVE,2024-01-05,753.32,2024-02-17 00:00:00,EAST,POS
C00262,Priya,Rodriguez,priya.rodriguez@example.org,ACTIVE,2023-09-29,2977.09,2024-02-07 00:00:00,WEST,CRM
C00263,Mason,Williams,mason.williams@retailgroup.net,ACTIVE,2024-02-29,1674.63,2024-07-22 00:00:00,WEST,WEB
C00265,Amelia,Smith,invalid-email,NEW,2022-11-08,2765.81,2022-11-07 00:00:00,NORTH,CRM
C00265,Charlotte,Thomas,charlotte.thomas@company.com,ACTIVE,2021-05-04,2217.83,2021-09-02 00:00:00,NORTH,WEB
,,Guest,,UNKNOWN,2022-01-07,268.64,2025-03-28 00:00:00,WEST,POS
C00267,Chloe,Jackson,chloe.jackson@northwind.ai,INACTIVE,2024-09-17,226.68,2025-03-04 00:00:00,EAST,CRM
C00268,Olivia,Garcia,olivia.garcia@northwind.ai,INACTIVE,2025-01-30,2164.6,2025-01-31 00:00:00,NORTH,WEB
C00269,Mason,Rodriguez,mason.rodriguez@retailgroup.net,INACTIVE,2023-02-16,1712.23,2023-04-21 00:00:00,WEST,WEB
C00270,Daniel,Moore,daniel.moore@example.org,ACTIVE,2025-01-24,3929.61,2025-02-02 00:00:00,WEST,CRM
C00271,Emma,Miller,emma.miller@company.com,NEW,2021-03-10,315.87,2021-08-11 00:00:00,NORTH,ERP
C00272,Amelia,Jones,amelia.jones@northwind.ai,INACTIVE,2024-01-11,1776.32,2024-01-26 00:00:00,SOUTH,WEB
,,Guest,,SUSPENDED,2023-07-30,-171.81,2023-12-06 00:00:00,EAST,ERP
C00274,Ella,Thompson,ella.thompson@example.org,ACTIVE,2022-07-18,1666.58,2022-12-08 00:00:00,SOUTH,POS
C00276,Mia,Martin,invalid-email,ACTIVE,2023-11-11,3266.35,2024-10-29 00:00:00,EAST,POS
C00276,Charlotte,Williams,charlotte.williams@delta.io,NEW,2025-03-26,1506.31,2025-05-27 00:00:00,SOUTH,WEB
C00277,Chloe,Lewis,chloe.lewis@example.org,NEW,2021-04-29,3360.95,2021-08-14 00:00:00,SOUTH,POS
C00278,Emma,Moore,emma.moore@example.org,NEW,2021-06-11,1306.74,2021-09-14 00:00:00,NORTH,ERP
C00279,Mary,Moore,mary.moore@northwind.ai,ACTIVE,2024-05-19,2790.26,2024-06-07 00:00:00,SOUTH,ERP
,,Guest,,UNKNOWN,2022-05-05,499.79,2024-02-28 00:00:00,NORTH,ERP
C00281,Noah,Lee,noah.lee@company.com,NEW,2025-03-25,3106.52,2025-05-27 00:00:00,SOUTH,POS
C00282,Emma,Garcia,emma.garcia@delta.io,NEW,2023-02-19,3230.22,2023-07-06 00:00:00,EAST,WEB
C00283,Liam,Thomas,liam.thomas@retailgroup.net,ACTIVE,2023-08-13,3693.75,2023-12-12 00:00:00,EAST,ERP
C00284,Isabella,Anderson,isabella.anderson@northwind.ai,INACTIVE,2025-11-05,77.49,2025-12-13 00:00:00,NORTH,WEB
C00286,Mia,Martinez,benjamin.lee@northwind.ai,,2021-09-16,1765.73,2022-08-25 00:00:00,SOUTH,POS
C00287,Mia,Clark,invalid-email,PENDING,2022-11-20,2553.44,2025-12-27 00:00:00,WEST,POS
,,Guest,,SUSPENDED,2023-12-13,-1110.69,2025-09-26 00:00:00,NORTH,CRM
C00288,Leo,Brown,leo.brown@company.com,INACTIVE,2023-04-25,3181.94,2023-10-04 00:00:00,SOUTH,CRM
C00289,James,Williams,james.williams@company.com,PENDING,2023-07-23,824.87,2023-08-08 00:00:00,WEST,POS
C00290,John,Smith,john.smith@retailgroup.net,ACTIVE,2021-01-25,2263.1,2021-06-10 00:00:00,EAST,WEB
C00291,John,Thompson,john.thompson@northwind.ai,ACTIVE,2022-01-03,3362.64,2022-01-28 00:00:00,SOUTH,ERP
C00292,Noah,Robinson,noah.robinson@retailgroup.net,PENDING,2022-12-27,970.45,2023-04-08 00:00:00,NORTH,WEB
C00293,Ethan,Harris,ethan.harris@retailgroup.net,INACTIVE,2024-11-28,930.66,2025-02-13 00:00:00,NORTH,CRM
,,Guest,,BLOCKED,2024-07-18,-627.69,2025-06-01 00:00:00,NORTH,ERP
C00295,Alex,Martin,alex.martin@northwind.ai,ACTIVE,2022-11-10,2666.0,2023-03-26 00:00:00,NORTH,ERP
C00296,Noah,Lewis,noah.lewis@retailgroup.net,ACTIVE,2021-04-06,1934.16,2021-09-29 00:00:00,EAST,CRM
C00298,Olivia,Anderson,invalid-email,ACTIVE,2022-04-28,1848.14,2024-07-09 00:00:00,EAST,ERP
C00298,Benjamin,Wilson,benjamin.wilson@retailgroup.net,PENDING,2023-03-08,3485.69,2023-06-15 00:00:00,SOUTH,CRM
C00299,Lucas,Lee,,PENDING,2020-08-07,60.02,2022-09-16 00:00:00,EAST,POS
C00300,Henry,Anderson,henry.anderson@company.com,NEW,2025-05-24,2619.41,2025-09-27 00:00:00,SOUTH,WEB
,,Guest,,UNKNOWN,2024-11-03,-1072.8,2024-05-19 00:00:00,EAST,ERP
C00302,James,Brown,james.brown@company.com,INACTIVE,2023-02-18,1037.64,2023-05-29 00:00:00,EAST,WEB
C00303,Priya,Brown,priya.brown@company.com,PENDING,2023-06-30,3953.59,2023-09-08 00:00:00,NORTH,ERP
C00305,Alex,Davis,charlotte.harris@retailgroup.net,UNKNOWN,2021-02-27,236.36,2024-01-25 00:00:00,NORTH,WEB
C00305,Chloe,Jackson,chloe.jackson@company.com,ACTIVE,2023-03-06,1140.78,2023-07-28 00:00:00,SOUTH,ERP
C00306,Ella,Jackson,ella.jackson@example.org,PENDING,2022-09-09,479.79,2023-01-14 00:00:00,SOUTH,CRM
C00307,Olivia,White,olivia.white@delta.io,ACTIVE,2023-09-19,1699.16,2023-12-21 00:00:00,EAST,ERP
,,Guest,,UNKNOWN,2022-03-11,-446.92,2021-12-11 00:00:00,NORTH,POS
C00309,Michael,Allen,michael.allen@retailgroup.net,PENDING,2025-11-01,1521.12,2026-02-22 00:00:00,EAST,POS
C00310,Leo,Allen,leo.allen@retailgroup.net,INACTIVE,2022-10-19,468.06,2023-02-19 00:00:00,EAST,ERP
C00311,Ethan,Anderson,ethan.anderson@delta.io,NEW,2024-07-20,3054.66,2024-12-15 00:00:00,SOUTH,WEB
C00312,Ethan,Moore,,NEW,2024-02-04,94.86,2023-01-03 00:00:00,SOUTH,CRM
C00313,Amelia,Harris,amelia.harris@example.org,ACTIVE,2022-08-20,1774.13,2022-12-03 00:00:00,WEST,ERP
C00314,Jacob,Taylor,jacob.taylor@example.org,NEW,2021-11-12,971.58,2022-02-17 00:00:00,NORTH,POS
,,Guest,,UNKNOWN,2024-06-29,-270.95,2025-06-15 00:00:00,NORTH,WEB
C00316,James,Hall,james.hall@retailgroup.net,ACTIVE,2021-06-24,2445.3,2021-08-27 00:00:00,EAST,ERP
C00317,Jacob,Robinson,jacob.robinson@company.com,NEW,2024-08-14,2313.11,2024-11-07 00:00:00,WEST,CRM
C00318,John,Johnson,john.johnson@delta.io,INACTIVE,2025-03-10,839.04,2025-07-03 00:00:00,EAST,POS
C00320,Mason,Walker,invalid-email,INACTIVE,2023-11-13,3490.81,2025-06-27 00:00:00,EAST,POS
C00320,Alex,Johnson,alex.johnson@example.org,NEW,2022-12-04,1384.78,2023-01-26 00:00:00,WEST,WEB
C00321,Ava,Johnson,ava.johnson@northwind.ai,PENDING,2023-07-16,2999.01,2023-08-03 00:00:00,EAST,CRM
,,Guest,,BLOCKED,2020-04-02,453.11,2022-03-05 00:00:00,SOUTH,ERP
C00324,Lucas,Davis,mia.davis@delta.io,UNKNOWN,2025-03-07,2086.7,2024-08-27 00:00:00,SOUTH,ERP
C00324,Jacob,Rodriguez,jacob.rodriguez@northwind.ai,INACTIVE,2025-02-19,1588.92,2025-06-15 00:00:00,WEST,POS
C00325,John,Lewis,,INACTIVE,2022-04-22,448.44,2021-07-06 00:00:00,NORTH,ERP
C00326,Isabella,Anderson,isabella.anderson@example.org,NEW,2022-06-22,1856.62,2022-11-05 00:00:00,EAST,POS
C00327,Harper,Jackson,harper.jackson@retailgroup.net,NEW,2022-12-22,373.48,2023-05-30 00:00:00,SOUTH,WEB
C00328,Harper,Martinez,harper.martinez@company.com,ACTIVE,2022-10-04,2783.52,2022-12-05 00:00:00,EAST,CRM
,,Guest,,SUSPENDED,2024-03-09,94.9,2026-04-10 00:00:00,WEST,ERP
C00331,Benjamin,Jackson,invalid-email,NEW,2022-01-30,1446.68,2022-05-02 00:00:00,SOUTH,POS
C00331,Sophia,Williams,sophia.williams@example.org,ACTIVE,2023-07-13,1238.99,2023-10-13 00:00:00,NORTH,POS
C00332,Daniel,Miller,daniel.miller@northwind.ai,NEW,2023-11-02,4043.74,2024-02-15 00:00:00,WEST,POS
C00333,James,Allen,james.allen@northwind.ai,ACTIVE,2021-06-19,1991.18,2021-08-15 00:00:00,EAST,CRM
C00334,Liam,Wilson,liam.wilson@retailgroup.net,NEW,2025-05-18,1127.06,2025-10-10 00:00:00,WEST,CRM
C00335,Benjamin,Johnson,benjamin.johnson@delta.io,PENDING,2025-08-14,3228.49,2025-12-31 00:00:00,NORTH,POS
,,Guest,,SUSPENDED,2024-10-07,-1264.44,2023-03-12 00:00:00,NORTH,POS
C00337,Liam,Thomas,liam.thomas@company.com,INACTIVE,2021-08-29,1776.78,2021-10-22 00:00:00,EAST,POS
C00338,Olivia,Robinson,,INACTIVE,2022-04-26,1599.09,2021-06-19 00:00:00,EAST,WEB
C00339,Harper,Garcia,harper.garcia@example.org,PENDING,2024-12-12,1278.18,2025-02-25 00:00:00,EAST,CRM
C00340,Daniel,Walker,daniel.walker@northwind.ai,INACTIVE,2022-07-22,3849.08,2023-01-18 00:00:00,SOUTH,ERP
C00342,Daniel,Lewis,invalid-email,PENDING,2022-10-10,2545.89,2024-09-30 00:00:00,SOUTH,WEB
C00343,Jacob,White,ethan.harris@company.com,BLOCKED,2024-07-08,4640.52,2023-03-30 00:00:00,EAST,POS
,,Guest,,UNKNOWN,2023-09-02,-161.5,2021-09-08 00:00:00,EAST,CRM
C00344,Grace,Garcia,grace.garcia@northwind.ai,INACTIVE,2023-05-30,821.03,2023-10-04 00:00:00,EAST,WEB
C00345,Leo,Taylor,leo.taylor@delta.io,NEW,2021-09-25,2244.38,2021-12-22 00:00:00,NORTH,CRM
C00346,Priya,Clark,priya.clark@northwind.ai,INACTIVE,2025-10-23,-49.66,2026-02-13 00:00:00,WEST,CRM
C00347,Charlotte,Miller,charlotte.miller@example.org,INACTIVE,2022-09-11,3690.88,2022-11-21 00:00:00,NORTH,WEB
C00348,Liam,Brown,liam.brown@delta.io,INACTIVE,2024-08-21,2750.68,2024-09-04 00:00:00,WEST,WEB
C00349,Amelia,Lewis,amelia.lewis@example.org,ACTIVE,2021-07-06,1734.28,2021-07-07 00:00:00,SOUTH,POS
,,Guest,,BLOCKED,2021-06-27,-134.54,2026-10-12 00:00:00,WEST,CRM
C00351,John,Lewis,,PENDING,2021-05-08,1974.53,2024-12-02 00:00:00,WEST,CRM
C00353,Emma,Jackson,invalid-email,ACTIVE,2021-02-23,-87.19,2024-05-01 00:00:00,SOUTH,POS
C00353,Henry,Allen,henry.allen@example.org,INACTIVE,2024-10-18,2651.61,2024-11-05 00:00:00,NORTH,ERP
C00354,Mason,Thomas,mason.thomas@example.org,NEW,2021-11-07,2593.31,2022-04-14 00:00:00,WEST,ERP
C00355,Alex,Johnson,alex.johnson@example.org,NEW,2024-04-22,3130.57,2024-07-21 00:00:00,WEST,WEB
C00356,Grace,Williams,grace.williams@example.org,INACTIVE,2021-06-22,1076.5,2021-11-11 00:00:00,EAST,CRM
,,Guest,,,2022-04-21,-309.18,2025-12-24 00:00:00,WEST,WEB
C00358,Jacob,Jones,jacob.jones@example.org,INACTIVE,2021-08-19,2017.91,2021-12-25 00:00:00,NORTH,CRM
C00359,Isabella,Anderson,isabella.anderson@example.org,NEW,2025-09-15,1551.14,2025-12-18 00:00:00,SOUTH,POS
C00360,Henry,Brown,henry.brown@company.com,PENDING,2021-01-29,2417.41,2021-03-26 00:00:00,NORTH,CRM
C00362,Grace,Jackson,lucas.taylor@retailgroup.net,UNKNOWN,2024-09-30,6316.3,2021-01-13 00:00:00,SOUTH,WEB
C00362,Alex,Taylor,alex.taylor@company.com,INACTIVE,2022-02-21,2088.84,2022-07-09 00:00:00,EAST,POS
C00364,Benjamin,Clark,invalid-email,ACTIVE,2023-06-24,2294.7,2022-09-19 00:00:00,SOUTH,CRM
,,Guest,,UNKNOWN,2021-04-20,-457.24,2021-01-19 00:00:00,SOUTH,CRM
C00365,John,Lewis,john.lewis@example.org,NEW,2021-12-02,2910.48,2022-03-01 00:00:00,EAST,ERP
C00366,Isabella,Williams,isabella.williams@delta.io,ACTIVE,2021-08-30,3046.28,2021-11-24 00:00:00,WEST,WEB
C00367,Lucas,Brown,lucas.brown@delta.io,ACTIVE,2024-03-26,2957.24,2024-08-01 00:00:00,WEST,WEB
C00368,Mary,Martin,mary.martin@retailgroup.net,PENDING,2021-11-19,600.93,2021-12-16 00:00:00,NORTH,ERP
C00369,Amelia,Thompson,amelia.thompson@company.com,ACTIVE,2025-11-03,70.24,2026-01-05 00:00:00,NORTH,POS
C00370,Isabella,Jackson,isabella.jackson@example.org,ACTIVE,2025-10-23,653.11,2026-03-14 00:00:00,WEST,ERP
,,Guest,,,2022-10-13,-542.61,2023-12-20 00:00:00,NORTH,WEB
C00372,Priya,Thompson,priya.thompson@company.com,ACTIVE,2025-07-06,654.77,2025-10-17 00:00:00,NORTH,POS
C00373,Chloe,Taylor,chloe.taylor@delta.io,NEW,2024-02-07,1293.94,2024-02-10 00:00:00,EAST,ERP
C00375,Sophia,Martinez,invalid-email,PENDING,2022-09-20,1355.71,2026-01-27 00:00:00,SOUTH,ERP
C00375,Daniel,Smith,daniel.smith@northwind.ai,PENDING,2024-01-15,-16.71,2024-06-26 00:00:00,NORTH,WEB
C00376,John,Walker,john.walker@northwind.ai,PENDING,2025-01-29,3547.71,2025-02-25 00:00:00,SOUTH,ERP
C00377,Charlotte,Martin,,ACTIVE,2021-08-06,1380.05,2021-02-08 00:00:00,SOUTH,POS
,,Guest,,,2025-02-20,741.48,2021-10-07 00:00:00,NORTH,ERP
C00379,Jacob,Allen,jacob.allen@northwind.ai,ACTIVE,2024-03-08,203.27,2024-06-28 00:00:00,SOUTH,ERP
C00381,Sophia,Moore,chloe.anderson@northwind.ai,,2023-07-26,4074.82,2022-08-19 00:00:00,SOUTH,ERP
C00381,Henry,Walker,henry.walker@retailgroup.net,INACTIVE,2021-08-05,350.76,2021-11-29 00:00:00,WEST,WEB
C00382,Charlotte,Johnson,charlotte.johnson@retailgroup.net,INACTIVE,2025-04-27,1427.8,2025-08-21 00:00:00,EAST,POS
C00383,Liam,Johnson,liam.johnson@company.com,PENDING,2024-11-06,560.9,2025-05-04 00:00:00,NORTH,ERP
C00384,Leo,Anderson,leo.anderson@example.org,PENDING,2022-05-24,274.04,2022-09-03 00:00:00,NORTH,WEB
,,Guest,,,2021-12-13,-1428.51,2025-03-03 00:00:00,SOUTH,CRM
C00386,Mason,Johnson,mason.johnson@example.org,INACTIVE,2021-05-07,404.68,2021-06-10 00:00:00,SOUTH,POS
C00387,Isabella,Rodriguez,isabella.rodriguez@company.com,ACTIVE,2022-06-15,2395.64,2022-06-21 00:00:00,NORTH,ERP
C00388,Jack,Clark,jack.clark@northwind.ai,PENDING,2021-07-08,3376.17,2021-08-09 00:00:00,NORTH,POS
C00389,Mary,Davis,mary.davis@retailgroup.net,NEW,2025-01-23,1751.24,2025-05-31 00:00:00,NORTH,POS
C00390,Ella,White,,INACTIVE,2023-12-20,311.64,2022-06-26 00:00:00,EAST,POS
C00391,Jack,Williams,jack.williams@company.com,INACTIVE,2024-06-17,2532.94,2024-11-30 00:00:00,EAST,POS
,,Guest,,UNKNOWN,2025-05-16,-1359.75,2023-09-04 00:00:00,SOUTH,POS
C00393,Noah,Clark,noah.clark@retailgroup.net,ACTIVE,2025-07-01,956.32,2025-10-07 00:00:00,EAST,POS
C00394,Mia,Hall,mia.hall@northwind.ai,PENDING,2024-03-04,1366.23,2024-06-12 00:00:00,EAST,ERP
C00395,John,Anderson,john.anderson@retailgroup.net,PENDING,2025-07-19,826.17,2025-08-03 00:00:00,WEST,WEB
C00397,Henry,Martinez,invalid-email,INACTIVE,2021-10-15,-99.46,2022-11-22 00:00:00,NORTH,ERP
C00397,Benjamin,Hall,benjamin.hall@northwind.ai,INACTIVE,2025-09-15,1412.76,2025-10-31 00:00:00,SOUTH,WEB
C00398,Grace,Lee,grace.lee@delta.io,PENDING,2021-02-27,3828.39,2021-07-23 00:00:00,SOUTH,ERP
,,Guest,,UNKNOWN,2023-06-19,-1096.22,2020-07-21 00:00:00,NORTH,ERP
C00400,Harper,Wilson,harper.wilson@company.com,PENDING,2021-01-02,2154.26,2021-06-09 00:00:00,SOUTH,ERP
C00401,Michael,Lewis,michael.lewis@example.org,PENDING,2025-09-26,3849.13,2025-10-12 00:00:00,NORTH,ERP
C00402,Benjamin,Lewis,benjamin.lewis@example.org,PENDING,2025-09-30,3225.26,2025-10-19 00:00:00,EAST,POS
C00403,Benjamin,Johnson,,PENDING,2023-05-21,543.6,2022-05-19 00:00:00,WEST,WEB
C00404,Olivia,Lewis,olivia.lewis@retailgroup.net,PENDING,2024-06-10,2876.18,2024-08-07 00:00:00,SOUTH,POS
C00405,Sophia,Lee,sophia.lee@delta.io,ACTIVE,2025-02-01,430.14,2025-07-31 00:00:00,WEST,CRM
,,Guest,,SUSPENDED,2023-07-27,618.39,2023-05-17 00:00:00,NORTH,POS
C00408,Daniel,Anderson,invalid-email,ACTIVE,2022-09-01,887.24,2023-09-13 00:00:00,NORTH,WEB
C00408,Mason,Smith,mason.smith@delta.io,ACTIVE,2024-11-20,785.84,2025-02-18 00:00:00,EAST,CRM
C00409,Amelia,Smith,amelia.smith@company.com,NEW,2025-02-09,1547.25,2025-03-24 00:00:00,WEST,POS
C00410,Jack,Jackson,jack.jackson@delta.io,NEW,2021-07-27,2238.82,2021-12-22 00:00:00,SOUTH,ERP
C00411,Mason,Brown,mason.brown@company.com,PENDING,2022-10-15,1154.01,2022-11-11 00:00:00,NORTH,WEB
C00412,Olivia,Jackson,olivia.jackson@example.org,ACTIVE,2024-01-26,3042.18,2024-04-22 00:00:00,WEST,CRM
,,Guest,,UNKNOWN,2021-11-06,-103.17,2025-02-02 00:00:00,NORTH,CRM
C00414,Michael,Miller,michael.miller@example.org,PENDING,2024-02-09,1648.09,2024-07-28 00:00:00,EAST,WEB
C00415,Emma,Johnson,emma.johnson@company.com,NEW,2024-01-31,1577.34,2024-03-11 00:00:00,NORTH,WEB
C00416,John,White,,ACTIVE,2023-04-21,1621.38,2025-09-01 00:00:00,NORTH,CRM
C00417,Noah,Davis,noah.davis@delta.io,ACTIVE,2023-08-28,4100.89,2023-11-15 00:00:00,WEST,POS
C00419,Ava,Rodriguez,invalid-email,PENDING,2021-01-08,2067.47,2024-06-23 00:00:00,EAST,POS
C00419,Isabella,Davis,isabella.davis@northwind.ai,NEW,2023-06-20,72.75,2023-08-27 00:00:00,SOUTH,WEB
,,Guest,,BLOCKED,2021-09-11,230.14,2021-03-16 00:00:00,EAST,POS
C00421,Henry,Martinez,henry.martinez@example.org,NEW,2025-09-18,2271.56,2026-01-30 00:00:00,WEST,POS
C00422,Benjamin,Wilson,benjamin.wilson@northwind.ai,ACTIVE,2023-03-20,1171.04,2023-07-27 00:00:00,SOUTH,CRM
C00423,Henry,Harris,henry.harris@example.org,INACTIVE,2021-12-09,3979.95,2022-01-28 00:00:00,SOUTH,CRM
C00424,Charlotte,Brown,charlotte.brown@northwind.ai,INACTIVE,2025-08-12,752.29,2026-01-12 00:00:00,EAST,WEB
C00425,Amelia,Hall,amelia.hall@company.com,NEW,2024-02-14,255.96,2024-07-05 00:00:00,EAST,WEB
C00426,Lucas,Harris,lucas.harris@company.com,NEW,2024-06-30,3277.9,2024-07-29 00:00:00,WEST,ERP
,,Guest,,SUSPENDED,2021-02-14,627.33,2021-07-14 00:00:00,EAST,POS
C00428,Liam,Jackson,liam.jackson@northwind.ai,ACTIVE,2023-08-27,2351.14,2023-10-11 00:00:00,EAST,POS
C00430,Daniel,Robinson,invalid-email,NEW,2020-06-07,1083.17,2024-03-14 00:00:00,SOUTH,CRM
C00430,Amelia,Martin,amelia.martin@delta.io,PENDING,2021-02-11,3755.18,2021-04-30 00:00:00,EAST,WEB
C00431,Leo,Martin,leo.martin@company.com,INACTIVE,2022-04-12,4081.19,2022-06-28 00:00:00,WEST,WEB
C00432,Liam,Lee,liam.lee@northwind.ai,INACTIVE,2021-07-02,2493.51,2021-10-24 00:00:00,SOUTH,POS
C00433,Amelia,Martin,amelia.martin@retailgroup.net,ACTIVE,2025-08-09,3626.26,2025-12-19 00:00:00,SOUTH,CRM
,,Guest,,,2025-09-06,-572.21,2026-09-05 00:00:00,NORTH,ERP
C00435,Noah,Allen,noah.allen@example.org,ACTIVE,2022-05-26,3495.74,2022-09-20 00:00:00,NORTH,WEB
C00436,James,Miller,james.miller@delta.io,NEW,2023-08-09,1471.28,2024-01-19 00:00:00,NORTH,CRM
C00438,Emma,Thomas,ava.robinson@northwind.ai,SUSPENDED,2025-04-27,5281.92,2023-12-26 00:00:00,SOUTH,WEB
C00438,Amelia,Allen,amelia.allen@company.com,ACTIVE,2023-03-03,1111.5,2023-04-14 00:00:00,SOUTH,ERP
C00439,Jacob,Wilson,jacob.wilson@example.org,ACTIVE,2023-04-19,1042.44,2023-10-11 00:00:00,NORTH,POS
C00441,Daniel,Clark,invalid-email,INACTIVE,2020-02-04,395.08,2023-12-05 00:00:00,EAST,POS
,,Guest,,UNKNOWN,2023-11-29,-444.3,2023-02-06 00:00:00,EAST,POS
C00442,Benjamin,Johnson,,ACTIVE,2025-09-26,1998.77,2024-12-25 00:00:00,EAST,WEB
C00443,Ella,Johnson,ella.johnson@northwind.ai,PENDING,2022-07-21,155.78,2022-09-30 00:00:00,EAST,WEB
C00444,Noah,Williams,noah.williams@retailgroup.net,NEW,2021-04-27,3186.85,2021-10-14 00:00:00,EAST,ERP
C00445,Amelia,Smith,amelia.smith@northwind.ai,NEW,2022-06-16,4189.07,2022-09-28 00:00:00,WEST,CRM
C00446,Benjamin,Lewis,benjamin.lewis@retailgroup.net,INACTIVE,2022-12-04,3405.18,2023-05-29 00:00:00,WEST,WEB
C00447,Lucas,Taylor,lucas.taylor@example.org,INACTIVE,2025-12-01,3511.56,2026-02-15 00:00:00,NORTH,POS
,,Guest,,SUSPENDED,2022-11-25,167.93,2023-01-03 00:00:00,EAST,CRM
C00449,Emma,Thomas,emma.thomas@example.org,NEW,2022-09-21,3094.99,2022-12-15 00:00:00,EAST,WEB
C00450,Benjamin,Taylor,benjamin.taylor@northwind.ai,ACTIVE,2023-08-22,3557.24,2024-02-01 00:00:00,NORTH,POS
C00452,Jack,Miller,invalid-email,ACTIVE,2024-04-12,1619.35,2024-09-02 00:00:00,SOUTH,ERP
C00452,Noah,Anderson,noah.anderson@northwind.ai,INACTIVE,2023-07-27,4144.67,2023-10-16 00:00:00,SOUTH,CRM
C00453,Ava,Anderson,ava.anderson@example.org,ACTIVE,2021-04-29,1233.95,2021-08-23 00:00:00,EAST,ERP
C00454,Henry,Walker,henry.walker@example.org,NEW,2021-11-21,2369.52,2021-12-14 00:00:00,SOUTH,POS
,,Guest,,UNKNOWN,2024-07-10,-513.24,2025-11-22 00:00:00,NORTH,CRM
C00457,Mia,Miller,amelia.thomas@company.com,,2025-12-15,1715.19,2020-02-27 00:00:00,SOUTH,ERP
C00457,James,Thomas,james.thomas@delta.io,PENDING,2023-02-25,436.98,2023-04-09 00:00:00,NORTH,CRM
C00458,Sophia,Taylor,sophia.taylor@northwind.ai,PENDING,2024-05-06,3024.23,2024-08-26 00:00:00,SOUTH,WEB
C00459,Jack,Martin,jack.martin@delta.io,NEW,2021-12-04,3120.5,2021-12-09 00:00:00,SOUTH,ERP
